,,,DDR_XM0_B0D5,E5,E3,unused_DDR_XM0_B0D5,,DDR_XM0_B0D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D5,,,,,,,,,,DDR_XM0_B0D5,
,,,DDR_XM0_B0D6,C4,B2,unused_DDR_XM0_B0D6,,DDR_XM0_B0D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D6,,,,,,,,,,DDR_XM0_B0D6,
,,,DDR_XM0_B0D7,A3,C2,unused_DDR_XM0_B0D7,,DDR_XM0_B0D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D7,,,,,,,,,,DDR_XM0_B0D7,
,,,DDR_XM0_B0D8,F5,C1,unused_DDR_XM0_B0D8,,DDR_XM0_B0D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0D8,,,,,,,,,,DDR_XM0_B0D8,
,,,DDR_XM0_B0DIFFN,B5,B3,unused_DDR_XM0_B0DIFFN,,DDR_XM0_B0DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0DIFFN,,,,,,,,,,DDR_XM0_B0DIFFN,
,,,DDR_XM0_B0DIFFP,A5,C3,unused_DDR_XM0_B0DIFFP,,DDR_XM0_B0DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0DIFFP,,,,,,,,,,DDR_XM0_B0DIFFP,
,,,DDR_XM0_B0C,G6,A4,unused_DDR_XM0_B0C,,DDR_XM0_B0C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B0C,,,,,,,,,,DDR_XM0_B0C,
,,,DDR_XM0_B1D0,A7,D6,unused_DDR_XM0_B1D0,,DDR_XM0_B1D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D0,,,,,,,,,,DDR_XM0_B1D0,
,,,DDR_XM0_B1D1,B7,A6,unused_DDR_XM0_B1D1,,DDR_XM0_B1D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D1,,,,,,,,,,DDR_XM0_B1D1,
,,,DDR_XM0_B1D2,C9,B6,unused_DDR_XM0_B1D2,,DDR_XM0_B1D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D2,,,,,,,,,,DDR_XM0_B1D2,
,,,DDR_XM0_B1D3,C7,C6,unused_DDR_XM0_B1D3,,DDR_XM0_B1D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D3,,,,,,,,,,DDR_XM0_B1D3,
,,,DDR_XM0_B1D4,C8,E7,unused_DDR_XM0_B1D4,,DDR_XM0_B1D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D4,,,,,,,,,,DDR_XM0_B1D4,
,,,DDR_XM0_B1D5,F8,D5,unused_DDR_XM0_B1D5,,DDR_XM0_B1D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D5,,,,,,,,,,DDR_XM0_B1D5,
,,,DDR_XM0_B1D6,E8,C5,unused_DDR_XM0_B1D6,,DDR_XM0_B1D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D6,,,,,,,,,,DDR_XM0_B1D6,
,,,DDR_XM0_B1D7,E7,B5,unused_DDR_XM0_B1D7,,DDR_XM0_B1D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D7,,,,,,,,,,DDR_XM0_B1D7,
,,,DDR_XM0_B1D8,F7,A5,unused_DDR_XM0_B1D8,,DDR_XM0_B1D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1D8,,,,,,,,,,DDR_XM0_B1D8,
,,,DDR_XM0_B1DIFFN,B8,E5,unused_DDR_XM0_B1DIFFN,,DDR_XM0_B1DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1DIFFN,,,,,,,,,,DDR_XM0_B1DIFFN,
,,,DDR_XM0_B1DIFFP,A8,E6,unused_DDR_XM0_B1DIFFP,,DDR_XM0_B1DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1DIFFP,,,,,,,,,,DDR_XM0_B1DIFFP,
,,,DDR_XM0_B1C,E9,C8,unused_DDR_XM0_B1C,,DDR_XM0_B1C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B1C,,,,,,,,,,DDR_XM0_B1C,
,,,DDR_XM0_B2D0,A10,F9,unused_DDR_XM0_B2D0,,DDR_XM0_B2D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D0,,,,,,,,,,DDR_XM0_B2D0,
,,,DDR_XM0_B2D1,B10,B9,unused_DDR_XM0_B2D1,,DDR_XM0_B2D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D1,,,,,,,,,,DDR_XM0_B2D1,
,,,DDR_XM0_B2D2,C10,D9,unused_DDR_XM0_B2D2,,DDR_XM0_B2D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D2,,,,,,,,,,DDR_XM0_B2D2,
,,,DDR_XM0_B2D3,C12,A8,unused_DDR_XM0_B2D3,,DDR_XM0_B2D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D3,,,,,,,,,,DDR_XM0_B2D3,
,,,DDR_XM0_B2D4,C11,G9,unused_DDR_XM0_B2D4,,DDR_XM0_B2D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D4,,,,,,,,,,DDR_XM0_B2D4,
,,,DDR_XM0_B2D5,E10,B8,unused_DDR_XM0_B2D5,,DDR_XM0_B2D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D5,,,,,,,,,,DDR_XM0_B2D5,
,,,DDR_XM0_B2D6,F10,E9,unused_DDR_XM0_B2D6,,DDR_XM0_B2D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D6,,,,,,,,,,DDR_XM0_B2D6,
,,,DDR_XM0_B2D7,F11,D8,unused_DDR_XM0_B2D7,,DDR_XM0_B2D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D7,,,,,,,,,,DDR_XM0_B2D7,
,,,DDR_XM0_B2D8,E11,E8,unused_DDR_XM0_B2D8,,DDR_XM0_B2D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2D8,,,,,,,,,,DDR_XM0_B2D8,
,,,DDR_XM0_B2DIFFN,B11,F8,unused_DDR_XM0_B2DIFFN,,DDR_XM0_B2DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2DIFFN,,,,,,,,,,DDR_XM0_B2DIFFN,
,,,DDR_XM0_B2DIFFP,A11,G8,unused_DDR_XM0_B2DIFFP,,DDR_XM0_B2DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2DIFFP,,,,,,,,,,DDR_XM0_B2DIFFP,
,,,DDR_XM0_B2C,E12,A9,unused_DDR_XM0_B2C,,DDR_XM0_B2C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B2C,,,,,,,,,,DDR_XM0_B2C,
,,,DDR_XM0_B3D0,A13,A11,unused_DDR_XM0_B3D0,,DDR_XM0_B3D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D0,,,,,,,,,,DDR_XM0_B3D0,
,,,DDR_XM0_B3D1,B13,B11,unused_DDR_XM0_B3D1,,DDR_XM0_B3D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D1,,,,,,,,,,DDR_XM0_B3D1,
,,,DDR_XM0_B3D2,C15,E12,unused_DDR_XM0_B3D2,,DDR_XM0_B3D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D2,,,,,,,,,,DDR_XM0_B3D2,
,,,DDR_XM0_B3D3,F14,C11,unused_DDR_XM0_B3D3,,DDR_XM0_B3D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D3,,,,,,,,,,DDR_XM0_B3D3,
,,,DDR_XM0_B3D4,C14,G11,unused_DDR_XM0_B3D4,,DDR_XM0_B3D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D4,,,,,,,,,,DDR_XM0_B3D4,
,,,DDR_XM0_B3D5,C13,F12,unused_DDR_XM0_B3D5,,DDR_XM0_B3D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D5,,,,,,,,,,DDR_XM0_B3D5,
,,,DDR_XM0_B3D6,E13,D12,unused_DDR_XM0_B3D6,,DDR_XM0_B3D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D6,,,,,,,,,,DDR_XM0_B3D6,
,,,DDR_XM0_B3D7,E14,C9,unused_DDR_XM0_B3D7,,DDR_XM0_B3D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D7,,,,,,,,,,DDR_XM0_B3D7,
,,,DDR_XM0_B3D8,F13,G12,unused_DDR_XM0_B3D8,,DDR_XM0_B3D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3D8,,,,,,,,,,DDR_XM0_B3D8,
,,,DDR_XM0_B3DIFFN,B14,E11,unused_DDR_XM0_B3DIFFN,,DDR_XM0_B3DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3DIFFN,,,,,,,,,,DDR_XM0_B3DIFFN,
,,,DDR_XM0_B3DIFFP,A14,F11,unused_DDR_XM0_B3DIFFP,,DDR_XM0_B3DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3DIFFP,,,,,,,,,,DDR_XM0_B3DIFFP,
,,,DDR_XM0_B3C,E15,D11,unused_DDR_XM0_B3C,,DDR_XM0_B3C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B3C,,,,,,,,,,DDR_XM0_B3C,
,,,DDR_XM0_B4D0,C18,A15,unused_DDR_XM0_B4D0,,DDR_XM0_B4D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D0,,,,,,,,,,DDR_XM0_B4D0,
,,,DDR_XM0_B4D1,A16,B14,unused_DDR_XM0_B4D1,,DDR_XM0_B4D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D1,,,,,,,,,,DDR_XM0_B4D1,
,,,DDR_XM0_B4D2,E17,C14,unused_DDR_XM0_B4D2,,DDR_XM0_B4D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D2,,,,,,,,,,DDR_XM0_B4D2,
,,,DDR_XM0_B4D3,F17,D14,unused_DDR_XM0_B4D3,,DDR_XM0_B4D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D3,,,,,,,,,,DDR_XM0_B4D3,
,,,DDR_XM0_B4D4,C17,G14,unused_DDR_XM0_B4D4,,DDR_XM0_B4D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D4,,,,,,,,,,DDR_XM0_B4D4,
,,,DDR_XM0_B4D5,B16,A14,unused_DDR_XM0_B4D5,,DDR_XM0_B4D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D5,,,,,,,,,,DDR_XM0_B4D5,
,,,DDR_XM0_B4D6,C16,A12,unused_DDR_XM0_B4D6,,DDR_XM0_B4D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D6,,,,,,,,,,DDR_XM0_B4D6,
,,,DDR_XM0_B4D7,F16,B12,unused_DDR_XM0_B4D7,,DDR_XM0_B4D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D7,,,,,,,,,,DDR_XM0_B4D7,
,,,DDR_XM0_B4D8,E16,C12,unused_DDR_XM0_B4D8,,DDR_XM0_B4D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4D8,,,,,,,,,,DDR_XM0_B4D8,
,,,DDR_XM0_B4DIFFN,B17,E14,unused_DDR_XM0_B4DIFFN,,DDR_XM0_B4DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4DIFFN,,,,,,,,,,DDR_XM0_B4DIFFN,
,,,DDR_XM0_B4DIFFP,A17,F14,unused_DDR_XM0_B4DIFFP,,DDR_XM0_B4DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B4DIFFP,,,,,,,,,,DDR_XM0_B4DIFFP,
,,,DDR_XM0_B4C,E18,B15,unused_DDR_XM0_B4C,,DDR_XM0_B4C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,unused_DDR_XM0_B4C,,,,,,,,,,DDR_XM0_B4C,
,,,DDR_XM0_B5D0,E20,D17,unused_DDR_XM0_B5D0,,DDR_XM0_B5D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D0,,,,,,,,,,DDR_XM0_B5D0,
,,,DDR_XM0_B5D1,E22,C17,unused_DDR_XM0_B5D1,,DDR_XM0_B5D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D1,,,,,,,,,,DDR_XM0_B5D1,
,,,DDR_XM0_B5D2,E21,B17,unused_DDR_XM0_B5D2,,DDR_XM0_B5D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D2,,,,,,,,,,DDR_XM0_B5D2,
,,,DDR_XM0_B5D3,C21,E15,unused_DDR_XM0_B5D3,,DDR_XM0_B5D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D3,,,,,,,,,,DDR_XM0_B5D3,
,,,DDR_XM0_B5D4,C20,G17,unused_DDR_XM0_B5D4,,DDR_XM0_B5D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D4,,,,,,,,,,DDR_XM0_B5D4,
,,,DDR_XM0_B5D5,C19,C15,unused_DDR_XM0_B5D5,,DDR_XM0_B5D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D5,,,,,,,,,,DDR_XM0_B5D5,
,,,DDR_XM0_B5D6,B19,D15,unused_DDR_XM0_B5D6,,DDR_XM0_B5D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D6,,,,,,,,,,DDR_XM0_B5D6,
,,,DDR_XM0_B5D7,A19,G15,unused_DDR_XM0_B5D7,,DDR_XM0_B5D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D7,,,,,,,,,,DDR_XM0_B5D7,
,,,DDR_XM0_B5D8,F20,F15,unused_DDR_XM0_B5D8,,DDR_XM0_B5D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5D8,,,,,,,,,,DDR_XM0_B5D8,
,,,DDR_XM0_B5DIFFN,B20,E17,unused_DDR_XM0_B5DIFFN,,DDR_XM0_B5DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5DIFFN,,,,,,,,,,DDR_XM0_B5DIFFN,
,,,DDR_XM0_B5DIFFP,A20,F17,unused_DDR_XM0_B5DIFFP,,DDR_XM0_B5DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5DIFFP,,,,,,,,,,DDR_XM0_B5DIFFP,
,,,DDR_XM0_B5C,F22,A17,unused_DDR_XM0_B5C,,DDR_XM0_B5C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B5C,,,,,,,,,,DDR_XM0_B5C,
,,,DDR_XM0_B6D0,A22,B18,unused_DDR_XM0_B6D0,,DDR_XM0_B6D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D0,,,,,,,,,,DDR_XM0_B6D0,
,,,DDR_XM0_B6D1,B22,C18,unused_DDR_XM0_B6D1,,DDR_XM0_B6D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D1,,,,,,,,,,DDR_XM0_B6D1,
,,,DDR_XM0_B6D2,C22,D18,unused_DDR_XM0_B6D2,,DDR_XM0_B6D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D2,,,,,,,,,,DDR_XM0_B6D2,
,,,DDR_XM0_B6D3,E23,B20,unused_DDR_XM0_B6D3,,DDR_XM0_B6D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D3,,,,,,,,,,DDR_XM0_B6D3,
,,,DDR_XM0_B6D4,C23,E18,unused_DDR_XM0_B6D4,,DDR_XM0_B6D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D4,,,,,,,,,,DDR_XM0_B6D4,
,,,DDR_XM0_B6D5,C24,C20,unused_DDR_XM0_B6D5,,DDR_XM0_B6D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D5,,,,,,,,,,DDR_XM0_B6D5,
,,,DDR_XM0_B6D6,E25,E20,unused_DDR_XM0_B6D6,,DDR_XM0_B6D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D6,,,,,,,,,,DDR_XM0_B6D6,
,,,DDR_XM0_B6D7,F25,F20,unused_DDR_XM0_B6D7,,DDR_XM0_B6D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D7,,,,,,,,,,DDR_XM0_B6D7,
,,,DDR_XM0_B6D8,E24,G20,unused_DDR_XM0_B6D8,,DDR_XM0_B6D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6D8,,,,,,,,,,DDR_XM0_B6D8,
,,,DDR_XM0_B6DIFFN,A23,G18,unused_DDR_XM0_B6DIFFN,,DDR_XM0_B6DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6DIFFN,,,,,,,,,,DDR_XM0_B6DIFFN,
,,,DDR_XM0_B6DIFFP,B23,F18,unused_DDR_XM0_B6DIFFP,,DDR_XM0_B6DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6DIFFP,,,,,,,,,,DDR_XM0_B6DIFFP,
,,,DDR_XM0_B6C,F23,A18,unused_DDR_XM0_B6C,,DDR_XM0_B6C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B6C,,,,,,,,,,DDR_XM0_B6C,
,,,DDR_XM0_B7D0,A25,D20,unused_DDR_XM0_B7D0,,DDR_XM0_B7D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D0,,,,,,,,,,DDR_XM0_B7D0,
,,,DDR_XM0_B7D1,B25,A21,unused_DDR_XM0_B7D1,,DDR_XM0_B7D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D1,,,,,,,,,,DDR_XM0_B7D1,
,,,DDR_XM0_B7D2,C25,B21,unused_DDR_XM0_B7D2,,DDR_XM0_B7D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D2,,,,,,,,,,DDR_XM0_B7D2,
,,,DDR_XM0_B7D3,C27,C21,unused_DDR_XM0_B7D3,,DDR_XM0_B7D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D3,,,,,,,,,,DDR_XM0_B7D3,
,,,DDR_XM0_B7D4,C26,D21,unused_DDR_XM0_B7D4,,DDR_XM0_B7D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D4,,,,,,,,,,DDR_XM0_B7D4,
,,,DDR_XM0_B7D5,E28,G21,unused_DDR_XM0_B7D5,,DDR_XM0_B7D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D5,,,,,,,,,,DDR_XM0_B7D5,
,,,DDR_XM0_B7D6,F28,A23,unused_DDR_XM0_B7D6,,DDR_XM0_B7D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D6,,,,,,,,,,DDR_XM0_B7D6,
,,,DDR_XM0_B7D7,E27,B23,unused_DDR_XM0_B7D7,,DDR_XM0_B7D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D7,,,,,,,,,,DDR_XM0_B7D7,
,,,DDR_XM0_B7D8,E26,C23,unused_DDR_XM0_B7D8,,DDR_XM0_B7D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7D8,,,,,,,,,,DDR_XM0_B7D8,
,,,DDR_XM0_B7DIFFN,A26,F21,unused_DDR_XM0_B7DIFFN,,DDR_XM0_B7DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7DIFFN,,,,,,,,,,DDR_XM0_B7DIFFN,
,,,DDR_XM0_B7DIFFP,B26,E21,unused_DDR_XM0_B7DIFFP,,DDR_XM0_B7DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7DIFFP,,,,,,,,,,DDR_XM0_B7DIFFP,
,,,DDR_XM0_B7C,F26,A20,unused_DDR_XM0_B7C,,DDR_XM0_B7C,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B7C,,,,,,,,,,DDR_XM0_B7C,
,,,DDR_XM0_B8D0,B28,A24,unused_DDR_XM0_B8D0,,DDR_XM0_B8D0,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D0,,,,,,,,,,DDR_XM0_B8D0,
,,,DDR_XM0_B8D1,C28,E23,unused_DDR_XM0_B8D1,,DDR_XM0_B8D1,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D1,,,,,,,,,,DDR_XM0_B8D1,
,,,DDR_XM0_B8D2,A28,B24,unused_DDR_XM0_B8D2,,DDR_XM0_B8D2,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D2,,,,,,,,,,DDR_XM0_B8D2,
,,,DDR_XM0_B8D3,E29,F23,unused_DDR_XM0_B8D3,,DDR_XM0_B8D3,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D3,,,,,,,,,,DDR_XM0_B8D3,
,,,DDR_XM0_B8D4,C29,D24,unused_DDR_XM0_B8D4,,DDR_XM0_B8D4,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D4,,,,,,,,,,DDR_XM0_B8D4,
,,,DDR_XM0_B8D5,E30,G23,unused_DDR_XM0_B8D5,,DDR_XM0_B8D5,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D5,,,,,,,,,,DDR_XM0_B8D5,
,,,DDR_XM0_B8D6,C30,C24,unused_DDR_XM0_B8D6,,DDR_XM0_B8D6,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D6,,,,,,,,,,DDR_XM0_B8D6,
,,,DDR_XM0_B8D7,E31,C26,unused_DDR_XM0_B8D7,,DDR_XM0_B8D7,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D7,,,,,,,,,,DDR_XM0_B8D7,
,,,DDR_XM0_B8D8,F31,G24,unused_DDR_XM0_B8D8,,DDR_XM0_B8D8,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8D8,,,,,,,,,,DDR_XM0_B8D8,
,,,DDR_XM0_B8DIFFN,A29,F24,unused_DDR_XM0_B8DIFFN,,DDR_XM0_B8DIFFN,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8DIFFN,,,,,,,,,,DDR_XM0_B8DIFFN,
,,,DDR_XM0_B8DIFFP,B29,E24,unused_DDR_XM0_B8DIFFP,,DDR_XM0_B8DIFFP,,,,,,,,,,,,,,,vddio_ddr,,,,FALSE,,,,,,,,,,,,,,,,,DDR_XM0_B8DIFFP,,,,,,,,,,DDR_XM0_B8DIFFP,
